,objectId,location,cityId,name,population,createdAt,updatedAt
318,qdGwMAz67d,"{'__type': 'GeoPoint', 'latitude': 48.60403, 'longitude': 22.23269}",692485,Storozhnytsya,2623,2019-12-14T02:09:56.425Z,2019-12-14T02:09:56.425Z
319,6crUs1ra5y,"{'__type': 'GeoPoint', 'latitude': 45.65212, 'longitude': 33.77441}",692561,Stepnoye,1461,2019-12-14T02:09:56.425Z,2019-12-14T02:09:56.425Z
320,OsvXXjzCS6,"{'__type': 'GeoPoint', 'latitude': 47.16146, 'longitude': 37.48934}",692713,Staryy Krym,5977,2019-12-14T02:09:58.774Z,2019-12-14T02:09:58.774Z
321,gsQwT5C5lu,"{'__type': 'GeoPoint', 'latitude': 46.33722, 'longitude': 29.98528}",692819,Starokozache,5108,2019-12-14T02:09:58.774Z,2019-12-14T02:09:58.774Z
322,RJpg2y9ycL,"{'__type': 'GeoPoint', 'latitude': 46.56909, 'longitude': 32.14777}",692944,Stanislav,4726,2019-12-14T02:09:58.775Z,2019-12-14T02:09:58.775Z
323,i165yHGvdS,"{'__type': 'GeoPoint', 'latitude': 49.71037, 'longitude': 24.1895}",692775,Staroye Selo,2119,2019-12-14T02:09:58.774Z,2019-12-14T02:09:58.774Z
324,rAtwfpYeJY,"{'__type': 'GeoPoint', 'latitude': 49.27832, 'longitude': 38.91069}",692832,Starobil’s’k,22000,2019-12-14T02:09:58.775Z,2019-12-14T02:09:58.775Z
325,r2TzPaI3NZ,"{'__type': 'GeoPoint', 'latitude': 49.75764, 'longitude': 27.20342}",692818,Starokostiantyniv,33897,2019-12-14T02:09:58.774Z,2019-12-14T02:09:58.774Z
326,OKLeED7L6s,"{'__type': 'GeoPoint', 'latitude': 48.27093, 'longitude': 25.17293}",692742,Stari Kuty,5068,2019-12-14T02:09:58.774Z,2019-12-14T02:09:58.774Z
327,Ai1P4WY37M,"{'__type': 'GeoPoint', 'latitude': 45.02887, 'longitude': 35.09174}",692714,Stary Krym,9370,2019-12-14T02:09:58.774Z,2019-12-14T02:09:58.774Z
328,T0X5VWixRh,"{'__type': 'GeoPoint', 'latitude': 49.60318, 'longitude': 27.61909}",692866,Stara Syniava,5771,2019-12-14T02:09:58.775Z,2019-12-14T02:09:58.775Z
329,3EkZQdbrtV,"{'__type': 'GeoPoint', 'latitude': 47.75038, 'longitude': 38.03051}",692829,Starobesheve,6917,2019-12-14T02:09:58.775Z,2019-12-14T02:09:58.775Z
330,zBxawUcpYH,"{'__type': 'GeoPoint', 'latitude': 48.65433, 'longitude': 39.47943}",692953,Stanytsya Luhans’ka,12765,2019-12-14T02:09:58.775Z,2019-12-14T02:09:58.775Z
331,LHgKC5BILv,"{'__type': 'GeoPoint', 'latitude': 45.37062, 'longitude': 33.94883}",692974,Stakhanovka,857,2019-12-14T02:09:58.775Z,2019-12-14T02:09:58.775Z
332,WDYYYjc8Fl,"{'__type': 'GeoPoint', 'latitude': 51.43762, 'longitude': 24.43997}",692856,Stara Vyzhivka,5466,2019-12-14T02:09:58.775Z,2019-12-14T02:09:58.775Z
333,0SEgmg6EH8,"{'__type': 'GeoPoint', 'latitude': 48.83361, 'longitude': 24.5243}",692749,Stari Bohorodchany,3426,2019-12-14T02:09:58.774Z,2019-12-14T02:09:58.774Z
334,dXDEEaxx3u,"{'__type': 'GeoPoint', 'latitude': 49.98001, 'longitude': 23.55848}",692844,Starychi,3293,2019-12-14T02:09:58.775Z,2019-12-14T02:09:58.775Z
335,QyWsFvpm3D,"{'__type': 'GeoPoint', 'latitude': 45.70814, 'longitude': 34.56238}",692960,Stal’noye,1125,2019-12-14T02:09:58.775Z,2019-12-14T02:09:58.775Z
336,05UoDCOapQ,"{'__type': 'GeoPoint', 'latitude': 48.56818, 'longitude': 38.64352}",692975,Stakhanov,84425,2019-12-14T02:09:58.775Z,2019-12-14T02:09:58.775Z
337,aS4E7l8xzl,"{'__type': 'GeoPoint', 'latitude': 47.98159, 'longitude': 23.91041}",693001,Serednye Vodyane,5465,2019-12-14T02:09:58.775Z,2019-12-14T02:09:58.775Z
338,rfd0pOnEpe,"{'__type': 'GeoPoint', 'latitude': 50.66384, 'longitude': 32.91867}",693010,Sribne,3534,2019-12-14T02:09:58.775Z,2019-12-14T02:09:58.775Z
339,dDkRKqakOT,"{'__type': 'GeoPoint', 'latitude': 48.54043, 'longitude': 22.50696}",693002,Serednye,3505,2019-12-14T02:09:58.775Z,2019-12-14T02:09:58.775Z
340,tH2wkX8z0i,"{'__type': 'GeoPoint', 'latitude': 48.66667, 'longitude': 35.05385}",693028,Spas’ke,3017,2019-12-14T02:10:01.094Z,2019-12-14T02:10:01.094Z
341,yRwDJ8xJIk,"{'__type': 'GeoPoint', 'latitude': 51.52387, 'longitude': 32.49985}",693100,Sosnytsya,7825,2019-12-14T02:10:01.094Z,2019-12-14T02:10:01.094Z
342,LuCzJhivCc,"{'__type': 'GeoPoint', 'latitude': 47.94604, 'longitude': 23.87035}",693176,Solotvyno,8931,2019-12-14T02:10:01.094Z,2019-12-14T02:10:01.094Z
343,zpOP9GyXGc,"{'__type': 'GeoPoint', 'latitude': 48.88992, 'longitude': 24.06293}",693044,Spas,2976,2019-12-14T02:10:01.094Z,2019-12-14T02:10:01.094Z
344,OwUK9Z9oot,"{'__type': 'GeoPoint', 'latitude': 45.34267, 'longitude': 34.92463}",693062,Sovetskiy,10410,2019-12-14T02:10:01.094Z,2019-12-14T02:10:01.094Z
345,RjFJB8U4Mg,"{'__type': 'GeoPoint', 'latitude': 49.99682, 'longitude': 36.03464}",693194,Solonytsivka,12378,2019-12-14T02:10:01.094Z,2019-12-14T02:10:01.094Z
346,aoealLL0ys,"{'__type': 'GeoPoint', 'latitude': 48.20805, 'longitude': 34.87208}",693231,Solone,7304,2019-12-14T02:10:01.094Z,2019-12-14T02:10:01.094Z
347,jQLvAuyKaI,"{'__type': 'GeoPoint', 'latitude': 48.70212, 'longitude': 24.42212}",693178,Solotvyn,3803,2019-12-14T02:10:01.094Z,2019-12-14T02:10:01.094Z
348,2whymCB0h6,"{'__type': 'GeoPoint', 'latitude': 50.47438, 'longitude': 24.28288}",693301,Sokal’,21451,2019-12-14T02:10:01.094Z,2019-12-14T02:10:01.094Z
349,uusUAxfUxJ,"{'__type': 'GeoPoint', 'latitude': 44.87185, 'longitude': 35.10622}",693219,Solnechnaya Dolina,1526,2019-12-14T02:10:01.094Z,2019-12-14T02:10:01.094Z
350,FC8m6Wng8o,"{'__type': 'GeoPoint', 'latitude': 48.44747, 'longitude': 27.41678}",693284,Sokyryany,9877,2019-12-14T02:10:01.094Z,2019-12-14T02:10:01.094Z
351,mKR6GXHSWC,"{'__type': 'GeoPoint', 'latitude': 48.04865, 'longitude': 33.87618}",693325,Sofiyivka,8017,2019-12-14T02:10:01.094Z,2019-12-14T02:10:01.094Z
352,YcnsPAv2TE,"{'__type': 'GeoPoint', 'latitude': 48.44692, 'longitude': 25.56937}",693365,Sniatyn,10089,2019-12-14T02:10:01.095Z,2019-12-14T02:10:01.095Z
353,xE5AfNyr5j,"{'__type': 'GeoPoint', 'latitude': 44.74722, 'longitude': 34.53999}",693218,Solnechnogorskoye,1150,2019-12-14T02:10:01.094Z,2019-12-14T02:10:01.094Z
354,IsgoKYNsyO,"{'__type': 'GeoPoint', 'latitude': 44.55041, 'longitude': 33.95897}",693272,Sokolinoye,1251,2019-12-14T02:10:01.094Z,2019-12-14T02:10:01.094Z
355,2lwuklWBVf,"{'__type': 'GeoPoint', 'latitude': 45.81784, 'longitude': 33.79482}",693283,Ilyinka,1140,2019-12-14T02:10:01.094Z,2019-12-14T02:10:01.094Z
356,nzzPSbJWbG,"{'__type': 'GeoPoint', 'latitude': 49.33604, 'longitude': 28.65096}",693348,Sobolivka,3605,2019-12-14T02:10:01.094Z,2019-12-14T02:10:01.094Z
357,tkTE5kQtgJ,"{'__type': 'GeoPoint', 'latitude': 49.75621, 'longitude': 24.01028}",693193,Solonka,3391,2019-12-14T02:10:01.094Z,2019-12-14T02:10:01.094Z
358,YnauaXkcu9,"{'__type': 'GeoPoint', 'latitude': 47.07579, 'longitude': 32.80516}",693379,Snihurivka,14873,2019-12-14T02:10:01.095Z,2019-12-14T02:10:01.095Z
359,GyBsxJTnAq,"{'__type': 'GeoPoint', 'latitude': 45.08985, 'longitude': 33.99887}",693342,Sofyevka,3481,2019-12-14T02:10:01.094Z,2019-12-14T02:10:01.094Z
360,MFHiAomROh,"{'__type': 'GeoPoint', 'latitude': 48.02612, 'longitude': 38.77225}",693381,Snizhne,55587,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
361,GiLQ0bicHJ,"{'__type': 'GeoPoint', 'latitude': 50.21041, 'longitude': 36.15376}",693598,Slatyne,6544,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
362,tct17aEufD,"{'__type': 'GeoPoint', 'latitude': 49.73177, 'longitude': 29.66569}",693615,Skvyra,17452,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
363,G17Dva4Dtk,"{'__type': 'GeoPoint', 'latitude': 50.30155, 'longitude': 26.86506}",693581,Slavuta,33080,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
364,9uNNRYwQjc,"{'__type': 'GeoPoint', 'latitude': 47.88694, 'longitude': 29.34611}",693510,Slobidka,2530,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
365,Xsh4DTdWan,"{'__type': 'GeoPoint', 'latitude': 48.86667, 'longitude': 37.61667}",693468,Sloviansk,124800,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
366,ntsWmvkPng,"{'__type': 'GeoPoint', 'latitude': 48.69779, 'longitude': 38.98133}",693469,Slov`yanoserbsk,8065,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
367,9v8PLV7s7H,"{'__type': 'GeoPoint', 'latitude': 45.72768, 'longitude': 33.32165}",693571,Slavyanskoye,1194,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
368,0Q9jU9vtnP,"{'__type': 'GeoPoint', 'latitude': 48.84734, 'longitude': 23.44587}",693582,Slavske,6436,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
369,2xrjuv3Z09,"{'__type': 'GeoPoint', 'latitude': 49.22242, 'longitude': 31.88714}",693457,Smila,67530,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
370,0KJmSmBTEn,"{'__type': 'GeoPoint', 'latitude': 51.19806, 'longitude': 33.60695}",693546,Sloboda,2949,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
371,X7GUXpKWzo,"{'__type': 'GeoPoint', 'latitude': 45.72176, 'longitude': 33.23689}",693588,Slavnoye,914,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
372,fKDpPgCmWe,"{'__type': 'GeoPoint', 'latitude': 49.53728, 'longitude': 22.96467}",693684,Skelivka,1062,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
373,aKM537igrd,"{'__type': 'GeoPoint', 'latitude': 49.03717, 'longitude': 23.51346}",693658,Skole,6491,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
374,MwVz8b9FeF,"{'__type': 'GeoPoint', 'latitude': 48.85149, 'longitude': 26.19909}",693701,Skala-Podil’s’ka,4255,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
375,FOXrPwbAIK,"{'__type': 'GeoPoint', 'latitude': 49.22827, 'longitude': 23.35016}",693679,Skhidnytsya,2257,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
376,ISfuVBvufZ,"{'__type': 'GeoPoint', 'latitude': 44.81686, 'longitude': 33.97791}",693698,Skalistoye,2997,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
377,ZbrKgxHxli,"{'__type': 'GeoPoint', 'latitude': 45.07542, 'longitude': 33.82084}",693611,Skvortsovo,2517,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
378,Ab3rrCbFbk,"{'__type': 'GeoPoint', 'latitude': 49.42732, 'longitude': 25.97869}",693700,Skalat,3886,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
379,H5WNATKcmb,"{'__type': 'GeoPoint', 'latitude': 46.1161, 'longitude': 32.91124}",693709,Skadovs’k,19404,2019-12-14T02:10:04.591Z,2019-12-14T02:10:04.591Z
380,7yAfHCy7ud,"{'__type': 'GeoPoint', 'latitude': 45.34892, 'longitude': 33.87669}",693712,Sizovka,1814,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
381,KqApnuOQyT,"{'__type': 'GeoPoint', 'latitude': 44.40646, 'longitude': 34.00704}",693809,Simeiz,2604,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
382,BBXminPnOy,"{'__type': 'GeoPoint', 'latitude': 49.00687, 'longitude': 31.39471}",693920,Shpola,18689,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
383,DZbZQYlur0,"{'__type': 'GeoPoint', 'latitude': 48.48745, 'longitude': 23.62575}",693791,Synevyr,4623,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
384,rDugj9mGMk,"{'__type': 'GeoPoint', 'latitude': 51.86296, 'longitude': 33.4698}",693942,Shostka,85432,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
385,uaYh3xyzhi,"{'__type': 'GeoPoint', 'latitude': 49.88175, 'longitude': 34.01118}",694013,Shyshaky,5671,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
386,GtD1zEqfZp,"{'__type': 'GeoPoint', 'latitude': 48.32044, 'longitude': 35.51792}",693796,Synel’nykove,31900,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
387,0NL0QE5J2I,"{'__type': 'GeoPoint', 'latitude': 44.56767, 'longitude': 33.62245}",693903,Shturmovoye,1535,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
388,qetE10tjE0,"{'__type': 'GeoPoint', 'latitude': 48.58484, 'longitude': 23.6891}",693789,Synevyrska Poliana,1355,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
389,pEOinHukQV,"{'__type': 'GeoPoint', 'latitude': 47.69453, 'longitude': 34.03119}",693953,Sholokhove,3097,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
390,8JGm1HkhXy,"{'__type': 'GeoPoint', 'latitude': 50.12157, 'longitude': 26.11424}",693870,Shumsk,0,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
391,XdHjnlaJmF,"{'__type': 'GeoPoint', 'latitude': 44.95719, 'longitude': 34.11079}",693805,Simferopol,336460,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
392,hUWRW0lpj4,"{'__type': 'GeoPoint', 'latitude': 45.14373, 'longitude': 35.15509}",694106,Partizany,1487,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
393,fXsT0oUAFd,"{'__type': 'GeoPoint', 'latitude': 47.38052, 'longitude': 30.19638}",694016,Shyryayeve,7018,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
394,vrWU54WJCQ,"{'__type': 'GeoPoint', 'latitude': 48.37677, 'longitude': 25.74664}",694073,Shypyntsi,2937,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
395,apNEPOMDJT,"{'__type': 'GeoPoint', 'latitude': 49.95675, 'longitude': 23.54408}",693995,Shklo,5164,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
396,sFpHrGgHrp,"{'__type': 'GeoPoint', 'latitude': 47.95711, 'longitude': 38.2316}",694023,Shyroke,1001,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
397,X3w9jgvzGX,"{'__type': 'GeoPoint', 'latitude': 45.64627, 'longitude': 34.83767}",694030,Pshenichnoye,868,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
398,umXiadm4Em,"{'__type': 'GeoPoint', 'latitude': 47.69173, 'longitude': 33.25715}",694025,Shyroke,10920,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
399,W5HzQ9ypAb,"{'__type': 'GeoPoint', 'latitude': 49.69585, 'longitude': 37.17348}",694137,Shevchenkove,7090,2019-12-14T02:10:06.681Z,2019-12-14T02:10:06.681Z
400,JAKW7dC5KZ,"{'__type': 'GeoPoint', 'latitude': 45.18748, 'longitude': 33.68807}",694245,Shelkovichnoye,1357,2019-12-14T02:10:08.840Z,2019-12-14T02:10:08.840Z
401,wSdEKszHgh,"{'__type': 'GeoPoint', 'latitude': 49.65096, 'longitude': 23.87426}",694278,Shchyrets’,5733,2019-12-14T02:10:08.840Z,2019-12-14T02:10:08.840Z
402,UVmIMWoncj,"{'__type': 'GeoPoint', 'latitude': 45.55604, 'longitude': 29.33357}",694152,Shevchenkove,5362,2019-12-14T02:10:08.839Z,2019-12-14T02:10:08.839Z
403,TcbwOxckVu,"{'__type': 'GeoPoint', 'latitude': 51.57167, 'longitude': 34.12167}",694369,Shalyhyne,3031,2019-12-14T02:10:08.840Z,2019-12-14T02:10:08.840Z
404,tOIDv2XBLj,"{'__type': 'GeoPoint', 'latitude': 46.30094, 'longitude': 29.01958}",694427,Serpneve,1768,2019-12-14T02:10:08.840Z,2019-12-14T02:10:08.840Z
405,CK9fhvfkal,"{'__type': 'GeoPoint', 'latitude': 46.86289, 'longitude': 32.20387}",694148,Shevchenkove,3031,2019-12-14T02:10:08.839Z,2019-12-14T02:10:08.839Z
406,sHRhHlSstt,"{'__type': 'GeoPoint', 'latitude': 50.18545, 'longitude': 27.06365}",694216,Shepetivka,46419,2019-12-14T02:10:08.840Z,2019-12-14T02:10:08.840Z
407,h1fQWdWPZn,"{'__type': 'GeoPoint', 'latitude': 48.33197, 'longitude': 24.98329}",694198,Sheshory,1984,2019-12-14T02:10:08.839Z,2019-12-14T02:10:08.839Z
408,H3bomRantQ,"{'__type': 'GeoPoint', 'latitude': 48.39489, 'longitude': 37.79102}",694290,Shcherbynivka,3868,2019-12-14T02:10:08.840Z,2019-12-14T02:10:08.840Z
409,qAD9HyIKY6,"{'__type': 'GeoPoint', 'latitude': 44.93821, 'longitude': 35.158}",694320,Shchebetovka,3442,2019-12-14T02:10:08.840Z,2019-12-14T02:10:08.840Z
410,5bbn4zGcFR,"{'__type': 'GeoPoint', 'latitude': 51.81865, 'longitude': 31.94504}",694273,Shchors,11857,2019-12-14T02:10:08.840Z,2019-12-14T02:10:08.840Z
411,Vu5T2sEx6K,"{'__type': 'GeoPoint', 'latitude': 51.50208, 'longitude': 23.93806}",694333,Shats’k,5708,2019-12-14T02:10:08.840Z,2019-12-14T02:10:08.840Z
412,D9bPvHxDM5,"{'__type': 'GeoPoint', 'latitude': 48.05657, 'longitude': 38.43826}",694382,Shakhtars’k,71700,2019-12-14T02:10:08.840Z,2019-12-14T02:10:08.840Z
413,IbLMu9K8kj,"{'__type': 'GeoPoint', 'latitude': 46.13262, 'longitude': 30.38595}",694392,Shabo,6886,2019-12-14T02:10:08.840Z,2019-12-14T02:10:08.840Z
414,OtHEGy5MpA,"{'__type': 'GeoPoint', 'latitude': 46.0272, 'longitude': 30.37682}",694467,Serhiyivka,5045,2019-12-14T02:10:08.840Z,2019-12-14T02:10:08.840Z
415,6dzCVQPgQ5,"{'__type': 'GeoPoint', 'latitude': 48.73835, 'longitude': 28.08497}",694350,Sharhorod,6895,2019-12-14T02:10:08.840Z,2019-12-14T02:10:08.840Z
416,aMZqjebWxS,"{'__type': 'GeoPoint', 'latitude': 48.86699, 'longitude': 38.10007}",694403,Sivers’k,13900,2019-12-14T02:10:08.840Z,2019-12-14T02:10:08.840Z
417,odtDVi03ma,"{'__type': 'GeoPoint', 'latitude': 52.18903, 'longitude': 34.03639}",694491,Seredyna-Buda,7161,2019-12-14T02:10:08.840Z,2019-12-14T02:10:08.840Z
418,jy2c2AAueK,"{'__type': 'GeoPoint', 'latitude': 48.91917, 'longitude': 38.13494}",694494,Serebryanka,1111,2019-12-14T02:10:08.841Z,2019-12-14T02:10:08.841Z
419,3woRgE5jBh,"{'__type': 'GeoPoint', 'latitude': 44.58883, 'longitude': 33.5224}",694423,Sevastopol,416263,2019-12-14T02:10:08.840Z,2019-12-14T02:10:08.840Z
420,lgEL4VtEC8,"{'__type': 'GeoPoint', 'latitude': 45.63937, 'longitude': 33.49632}",694495,Serebryanka,833,2019-12-14T02:10:10.876Z,2019-12-14T02:10:10.876Z
421,26Tzzj0nOA,"{'__type': 'GeoPoint', 'latitude': 48.45593, 'longitude': 27.71923}",694498,Serebriya,2906,2019-12-14T02:10:10.876Z,2019-12-14T02:10:10.876Z
422,5HQHCHErBU,"{'__type': 'GeoPoint', 'latitude': 51.64473, 'longitude': 31.56497}",694715,Sedniv,1222,2019-12-14T02:10:10.877Z,2019-12-14T02:10:10.877Z
423,7frzZl0YdR,"{'__type': 'GeoPoint', 'latitude': 48.14708, 'longitude': 37.30032}",694677,Selydove,24269,2019-12-14T02:10:10.876Z,2019-12-14T02:10:10.876Z
424,hPZQpBIHAU,"{'__type': 'GeoPoint', 'latitude': 52.17827, 'longitude': 32.58183}",694590,Semenivka,9320,2019-12-14T02:10:10.876Z,2019-12-14T02:10:10.876Z
425,L7W64p9VwE,"{'__type': 'GeoPoint', 'latitude': 48.13219, 'longitude': 30.08247}",694745,Savran,7000,2019-12-14T02:10:10.877Z,2019-12-14T02:10:10.877Z
426,dAB36nF36D,"{'__type': 'GeoPoint', 'latitude': 49.15166, 'longitude': 35.87198}",694919,Sakhnovshchyna,8188,2019-12-14T02:10:10.877Z,2019-12-14T02:10:10.877Z
427,obca6yhwuI,"{'__type': 'GeoPoint', 'latitude': 47.07678, 'longitude': 38.15602}",694712,Syedove,2667,2019-12-14T02:10:10.877Z,2019-12-14T02:10:10.877Z
428,EzsdBVbUno,"{'__type': 'GeoPoint', 'latitude': 48.73963, 'longitude': 39.2323}",694725,Shchastya,13800,2019-12-14T02:10:10.877Z,2019-12-14T02:10:10.877Z
429,PN0e6K2JL7,"{'__type': 'GeoPoint', 'latitude': 45.13424, 'longitude': 33.59996}",694910,Saki,28322,2019-12-14T02:10:10.877Z,2019-12-14T02:10:10.877Z
430,9f5xxMv9CM,"{'__type': 'GeoPoint', 'latitude': 50.25482, 'longitude': 33.34602}",694548,Sencha,2953,2019-12-14T02:10:10.876Z,2019-12-14T02:10:10.876Z
431,wu35xp4iHL,"{'__type': 'GeoPoint', 'latitude': 48.32643, 'longitude': 39.53366}",694579,Simeykyne,2493,2019-12-14T02:10:10.876Z,2019-12-14T02:10:10.876Z
432,1mGLvGQHiO,"{'__type': 'GeoPoint', 'latitude': 50.72627, 'longitude': 30.93441}",694558,Semypolky,2939,2019-12-14T02:10:10.876Z,2019-12-14T02:10:10.876Z
433,weGxLVQmK7,"{'__type': 'GeoPoint', 'latitude': 46.01966, 'longitude': 29.66567}",694812,Sarata,5035,2019-12-14T02:10:10.877Z,2019-12-14T02:10:10.877Z
434,HbZGqSyPB0,"{'__type': 'GeoPoint', 'latitude': 49.59031, 'longitude': 33.18049}",694603,Semenivka,7305,2019-12-14T02:10:10.876Z,2019-12-14T02:10:10.876Z
435,cskwtbn2QV,"{'__type': 'GeoPoint', 'latitude': 51.33795, 'longitude': 26.60191}",694792,Sarny,27097,2019-12-14T02:10:10.877Z,2019-12-14T02:10:10.877Z
436,v5l7aEvChx,"{'__type': 'GeoPoint', 'latitude': 49.40257, 'longitude': 37.06266}",694752,Savyntsi,5326,2019-12-14T02:10:10.877Z,2019-12-14T02:10:10.877Z
437,OH2Tf8zzC4,"{'__type': 'GeoPoint', 'latitude': 50.29712, 'longitude': 24.20462}",694691,Silets’,3641,2019-12-14T02:10:10.876Z,2019-12-14T02:10:10.876Z
438,a59GMcsIAy,"{'__type': 'GeoPoint', 'latitude': 45.24676, 'longitude': 35.565}",694554,Semisotka,1583,2019-12-14T02:10:10.876Z,2019-12-14T02:10:10.876Z
439,Vwc4pGjlc3,"{'__type': 'GeoPoint', 'latitude': 49.5183, 'longitude': 23.19752}",694864,Sambir,35197,2019-12-14T02:10:10.877Z,2019-12-14T02:10:10.877Z
440,WG2DK1yr83,"{'__type': 'GeoPoint', 'latitude': 48.56603, 'longitude': 24.7882}",694934,Sadzhavka,3278,2019-12-14T02:10:12.787Z,2019-12-14T02:10:12.787Z
441,z70xTFVVHN,"{'__type': 'GeoPoint', 'latitude': 44.77331, 'longitude': 34.59609}",695053,Rybach'e,1414,2019-12-14T02:10:12.787Z,2019-12-14T02:10:12.787Z
442,jdfuLtsWn7,"{'__type': 'GeoPoint', 'latitude': 45.78564, 'longitude': 33.66093}",695265,Ruch’i,1047,2019-12-14T02:10:12.787Z,2019-12-14T02:10:12.787Z
443,0LoAz6vqiH,"{'__type': 'GeoPoint', 'latitude': 49.96886, 'longitude': 31.04628}",694992,Rzhyshchiv,7993,2019-12-14T02:10:12.787Z,2019-12-14T02:10:12.787Z
444,DEr5jmmsGl,"{'__type': 'GeoPoint', 'latitude': 45.12369, 'longitude': 34.47458}",695120,Rusakovka,918,2019-12-14T02:10:12.787Z,2019-12-14T02:10:12.787Z
445,WR86DJDXFh,"{'__type': 'GeoPoint', 'latitude': 45.31037, 'longitude': 34.6526}",694955,Sadovoye,2874,2019-12-14T02:10:12.787Z,2019-12-14T02:10:12.787Z
446,fIZQG2zvvJ,"{'__type': 'GeoPoint', 'latitude': 49.83333, 'longitude': 23.9}",695205,Rudne,6016,2019-12-14T02:10:12.787Z,2019-12-14T02:10:12.787Z
447,TaGJhEcEIU,"{'__type': 'GeoPoint', 'latitude': 46.9394, 'longitude': 35.77207}",695307,Rozivka,4197,2019-12-14T02:10:12.787Z,2019-12-14T02:10:12.787Z
448,YYi7eVtZRr,"{'__type': 'GeoPoint', 'latitude': 49.38511, 'longitude': 23.55662}",695026,Rykhtychi,3115,2019-12-14T02:10:12.787Z,2019-12-14T02:10:12.787Z
449,lMTvYmmjy2,"{'__type': 'GeoPoint', 'latitude': 49.417, 'longitude': 31.92009}",695104,Russkaya Polyana,7780,2019-12-14T02:10:12.787Z,2019-12-14T02:10:12.787Z
450,d5vTF37HB3,"{'__type': 'GeoPoint', 'latitude': 50.91542, 'longitude': 25.26906}",695326,Rozhyshche,13280,2019-12-14T02:10:12.788Z,2019-12-14T02:10:12.788Z
451,UjTZzErJ0r,"{'__type': 'GeoPoint', 'latitude': 49.01229, 'longitude': 38.37967}",695274,Rubizhne,62993,2019-12-14T02:10:12.787Z,2019-12-14T02:10:12.787Z
452,1q2SbEyAIF,"{'__type': 'GeoPoint', 'latitude': 48.36597, 'longitude': 25.2258}",695320,Rozhniv,5351,2019-12-14T02:10:12.787Z,2019-12-14T02:10:12.787Z
453,pU7XA0CY4C,"{'__type': 'GeoPoint', 'latitude': 46.61712, 'longitude': 31.34995}",695052,Rybakivka,1640,2019-12-14T02:10:12.787Z,2019-12-14T02:10:12.787Z
454,FFMkS4RE4O,"{'__type': 'GeoPoint', 'latitude': 47.38484, 'longitude': 37.06792}",695304,Rozivka,0,2019-12-14T02:10:12.787Z,2019-12-14T02:10:12.787Z
455,08BghMZoKx,"{'__type': 'GeoPoint', 'latitude': 48.93576, 'longitude': 24.16379}",695315,Rozhnyativ,3983,2019-12-14T02:10:12.787Z,2019-12-14T02:10:12.787Z
456,duTES3teIq,"{'__type': 'GeoPoint', 'latitude': 49.50323, 'longitude': 23.962}",695298,Rozvadiv,3098,2019-12-14T02:10:12.787Z,2019-12-14T02:10:12.787Z
457,8OZMl6yzol,"{'__type': 'GeoPoint', 'latitude': 49.46144, 'longitude': 24.0623}",695342,Rozdil,2892,2019-12-14T02:10:12.788Z,2019-12-14T02:10:12.788Z
